id_developer	developers
14481	Stapleton
14482	Star Bunny Enterprises
14483	Star Drifters
14484	Star Game Studios
14485	Star Gem Inc.
14486	Star Legion
14487	Star Speeder
14488	Star Studios
14489	Star Tactics Team
14490	Star Vault AB
14491	StarAura
14492	StarBlade
14493	Starbreeze
14494	Starbreeze Studios
14495	Starbreeze Studios AB
14496	StarBury.Ninja?
14497	StarCruiser Studio S.L.
14498	Stardale Studio
14499	Stardock Entertainment
14500	Stardog Games
14501	stardust.ch
14502	Starfish-SD Inc
14503	Starfish-SD Inc.
14504	stariy8419
14505	Starkom Entertainment
14506	Starlight Studios
14507	Starlight Visual
14508	starlit studios
14509	Starloop Studios
14510	Starloop Studios S.L.
14511	Starloop Studios SL
14512	starmops
14513	Starni Games
14514	Starodymov
14515	StarQuail Games
14516	StarSystemStudios�
14517	Start VR
14518	startgrid
14519	Startreming
14520	StartUp Studios
14521	StartupTim, LLC
14522	StarvingIndieDeveloper
14523	Starwind Games
14524	StarworkGC
14525	StarWraith 3D Games LLC
14526	Stas Shostak
14527	State of Play Games
14528	Stately Snail
14529	Statespace
14530	Static City Games
14531	Static Dreams
14532	Static Shell Studios
14533	Station 437
14534	Statto Software
14535	StaudSoft
14536	Stay Awake Games
14537	Ste Curran
14538	Steady Mushroom Ltd.
14539	stealth.gg
14540	Stealthygolem
14541	Steam Blade Games
14542	Steamberry Studio
14543	Steambot
14544	StEaMPuNk GaMeS
14545	Steampunk Wizards
14546	Steedie
14547	Steel Arts
14548	Steel Crate Games
14549	Steel Monkeys
14550	Steel Wing
14551	Steel Wool Games
14552	Steel Wool Studios
14553	STEEL-TEAM
14554	Steele Dalton
14555	Steelehouse VR Studios
14556	SteelRaven7
14557	SteelSeed
14558	Stefan Elsen
14559	Stefan Evers
14560	Stefan Fleischer
14561	Stefan Kelnberger
14562	Stefan Klaus
14563	Stefan Preuss
14564	Stefan Stankovic
14565	Stegalosaurus Game Development
14566	Stegersaurus Software Inc.
14567	Stegobubbles
14568	Stegosoft Games
14569	Stein Bock Games
14570	SteinBock Games
14571	Stelex Software
14572	Stellar Circle
14573	Stellar Jay Studios
14574	Stellar Jockeys
14575	Stellar Oasis
14576	Stellar Sage Games
14577	StellarXiela
14578	StelloHexis
14579	Stem Tech
14580	Stenner Studios
14581	Step Dad Productions
14582	Stepanov Dmitriy
14583	Stephan Weiss
14584	Stephane Bottin
14585	Stephane Graziano
14586	Stephane Valverde
14587	Stephen Crabb
14588	Stephen Lawrence Clark
14589	Stephen Long
14590	Stephen Miller
14591	Stephen Rickman
14592	Stephen Wu
14593	StephenAllen
14594	Stepiral Studio
14595	Steppe Hare Studio
14596	StepUnique
14597	Stequer
14598	Stereo7 Games
14599	"Steve ""Khad"" Grant"
14600	Steve Antoniadis
14601	Steve Fox
14602	Steve Gabry
14603	Steve Gal
14604	Steve Jarman
14605	Steve McRae
14606	Steve Nunez
14607	Steve O'Gorman
14608	Steve Tierney
14609	Stevemata
14610	Steven Colling
14611	Steven Luo
14612	Steven Mildenhall
14613	Steven Taylor
14614	StevenHarmonGames
14615	stickee
14616	Stickmen Studios
14617	Sticky Rice Games
14618	Sticky Studios
14619	STICLI Games
14620	Stijn Van Cauter
14621	Stijn Van Coillie
14622	StikiPixels
14623	STILILA
14624	Still Games
14625	Still Running
14626	stillalive studios
14627	Sting
14628	Stingbot Games
14629	Stinky Puppy
14630	Stirfire Studios
14631	Stitch Heads Entertainment
14632	Stitch Media
14633	Stitched Mouth Studios
14634	Stochastic Lints
14635	Stoic
14636	Stolen Couch Games
14637	Stolpskott Studios
14638	Stone Monkey Studios
14639	Stone Pixel Games, LLC.
14640	Stonebrick Studios UG
14641	Stonehill Games
14642	Stonepunk Studios
14643	Stoner Tomohito
14644	StoneTide Indie Dev Team
14645	Stoneworks Games
14646	Storia
14647	Storm in a Teacup
14648	Storm Isle Productions
14649	Storm Sharks Production
14650	storm_sharks
14651	StormBorn Studio
14652	StormBrewers
14653	StormBringer Studios
14654	Stormcloud Games
14655	StormCube Games
14656	Storme Games
14657	Stormind Games
14658	Storming Tech
14659	Stormlord Games
14660	Stormregion
14661	Stormseeker Games
14662	Stormtide
14663	Storybird
14664	Storybird Games
14665	Storycentric Worlds
14666	storyk21674
14667	Storyline Team
14668	StoryTale Studios
14669	Storyyeller Games
14670	Stout Games
14671	Straandlooper
14672	Straight Right
14673	Straitlace Studios
14674	Stranga
14675	Strange Company
14676	Strange Fire
14677	Strange Loop Games
14678	StrangeLight Games
14679	Strangely Interactive Ltd
14680	Strata Mixed Reality, Inc.
14681	Strategiae
14682	Strategic Designs Ltd.
14683	Strategy Empire
14684	Strategy First
14685	Strategy Mill
14686	Strawberry Game Studios, LLC
14687	Strawdog Studios Ltd
14688	Stray Fawn Studio
14689	Stray RamBling
14690	Straylight Entertainment
14691	Straywire
14692	STREAMWORKS
14693	Street Lamp Games
14694	STREETCAT STUDIO
14695	StreetDog
14696	Streko Graphics
14697	Strength in Numbers Studios, Inc
14698	Stress Level Zero
14699	Streum On Studio
14700	Strides Interactive
14701	Strike Games
14702	Stroboskop
14703	Strodio
14704	Stroe Andrei
14705	Stromsky
14706	Strong Cube
14707	Strongbow
14708	Struckd AG
14709	Struct9
14710	Stubborn Horse Studios
14711	Studio 1983
14712	Studio 397
14713	Studio 4D
14714	Studio Albatros
14715	Studio Asterism
14716	Studio Axiom
14717	Studio Baikin
14718	Studio Bean
14719	Studio Beast
14720	Studio Bidon Games
14721	Studio Binokle
14722	Studio by the Bay
14723	Studio Captivate
14724	Studio Chahut
14725	Studio Christmas
14726	Studio Clangore
14727	Studio Coattails
14728	Studio Craft Development
14729	Studio Crown Crest
14730	Studio Cypix
14731	Studio Desgraff
14732	studio Don Quixote
14733	Studio Egg Roll
14734	Studio Elfriede
14735	Studio Eres
14736	Studio Evil
14737	Studio Fawn
14738	Studio Fizbin
14739	Studio Forge Ltd
14740	Studio Gamaii
14741	Studio Gauntlet
14742	Studio Gier
14743	Studio Goya
14744	Studio GU
14745	STUDIO HG
14746	Studio HK
14747	Studio JAW
14748	Studio Jimothy
14749	Studio Kosen
14750	Studio MDHR Entertainment Inc.
14751	Studio Monolith
14752	Studio Mori
14753	STUDIO MUNGO
14754	Studio Namaapa
14755	Studio Nanafushi
14756	Studio Nihilominus
14757	Studio Nyx
14758	Studio Odin Inc.
14759	Studio Oleomingus
14760	Studio Paint
14761	Studio Pieplus
14762	Studio Pixel
14763	Studio RO
14764	Studio Roqovan, Inc.
14765	Studio Saizensen
14766	Studio Seven
14767	Studio Shen
14768	Studio Shoutarou
14769	Studio SiestA
14770	Studio Snowspot
14771	Studio Sott
14772	Studio spektar
14773	Studio Stobie
14774	Studio TeamShuriken
14775	Studio Thug Life
14776	STUDIO TOKOYO
14777	Studio Trapcard
14778	Studio Vrtinec
14779	Studio Wasabi
14780	studio wasp
14781	Studio Whisky Tango Inc.
14782	Studio Wildcard
14783	Studio Work3
14784	Studio Wumpus
14785	Studio �lan
14786	Studio-Space RA
14787	Studio217, LLC
14788	Studio229
14789	Studio4
14790	Studio48
14791	StudioBACKSTAGE
14792	studiocime
14793	StudioFriends
14794	StudioGIW
14795	StudioQi
14796	StudioS
14797	Studios iLLOGIKA
14798	Stuffed Castle Studios
14799	Stuido Studios
14800	Stuka Games Inc
14801	Stumphead Games
14802	Stumphead Games LLC
14803	Stun Games
14804	Stunlock Studios
14805	Stupid Stupid Games
14806	STXsurreal
14807	Stygian Software
14808	Stylus Software
14809	Sub Orbital Software
14810	Subaltern Games
14811	Subaltern Games, LLC
14812	Subatomic Studios LLC
14813	Subdream Studios
14814	Subjective
14815	SUBLEVEL ONE STUDIOS
14816	Submersivo Game Studio
14817	Subreality Studios LLC.
14818	Subscience Studios
14819	Subset Games
14820	Subsoap
14821	Substantial
14822	Subtle Games
14823	Subvert Games
14824	Subworld
14825	Suchworks Ltd
14826	SuckerFree Games
14827	Sudden Event Studios
14828	SudoTilt
14829	SugarHyped
14830	Sugarsnapp Games
14831	SugGames
14832	Sugoi Yellow
14833	Suits & Sandals
14834	Sujin Ri
14835	Sukeban Games
14836	Sullivan Boyd
14837	Sultan Sultanov
14838	Sultan.emr
14839	Sulton
14840	sumalab
14841	SUMCOM
14842	Suminell Studios
14843	Summer Media
14844	Sumo Digital
14845	Sumo Digital Ltd
14846	Sumom Games
14847	Sun Dogs
14848	Sun Labyrinth LLC
14849	SUN MONKEY Games
14850	Sun Pixel
14851	Sun&Eyes
14852	Sun-Studios
14853	Suncrash
14854	Sundae Factory
14855	Sundae Month
14856	Sundew Studios
14857	SuneX Games
14858	Sunfall games
14859	Sunfire Software
14860	Sunfleck Software
14861	Sungazer Software
14862	Sungift Games
14863	Sunight Games
14864	SunkenFish
14865	Sunlight Games
14866	SunMaster
14867	Sunny Show
14868	Sunnyview
14869	SunRay Games
14870	Sunrise9
14871	Sunscale Studios
14872	SUNSET GAMES
14873	Sunshine Games
14874	SunshineOvercast
14875	Sunside Inc
14876	Sunstone Games, LLC.
14877	Sunstorm Interactive
14878	Sunward Games
14879	SUNYU Software
14880	Suomen Kuljetusturva Oy
14881	Suomi-Peli
14882	Supa Serious
14883	Super Awesome Hyper Dimensional Mega Team
14884	Super Bit Machine
14885	Super Dead LLC
14886	Super Duper Garrett Cooper
14887	Super Evil Megacorp
14888	Super Fun Games
14889	Super Games Studio
14890	Super God
14891	Super Icon Ltd
14892	Super Legit Games
14893	Super Mega Team
14894	Super Punk Games
14895	Super Puzzle Studios
14896	Super Retro Duck
14897	Super Soul LLC
14898	Super Squared
14899	Super Strong Games
14900	Super Suite Studios
14901	Super Trampers Studio
14902	SUPER WAVE Studio
14903	Super X Studios LLC
14904	Super63
14905	Super77
14906	Superboss Games
14907	Superbrothers
14908	SuperChop Games
14909	SUPERCORE Games
14910	Supergiant Games
14911	Supergonk
14912	SUPERHOT Team
14913	Supermedium
14914	SUPERMEGAQUEST INC.
14915	SuperSixStudios
14916	SuperSmashingGreat Games
14917	Supersonic Software
14918	Superstruct
14919	Superthumb
14920	SUPERTRICK  GAMES,Inc.
14921	SuperTry Studios
14922	Supertype
14923	SuperVillain Studios
14924	Supine
14925	SUPPORT
14926	Suppressive Fire Games
14927	Supra Games
14928	Supreme Clans Entertainment
14929	Sure Games
14930	SureAI
14931	Sureal
14932	SureCreator
14933	Surf Monster Studio
14934	Suricate Software
14935	Surreal Games
14936	Surrealscape Studios
14937	Survios
14938	Sushee
14939	SUSHI TYPHOON GAMES
14940	Suspicious Box
14941	Suspicious Developments
14942	Suspicious Ducks
14943	suxamethonium
14944	Suzhou DaYu Network Technology Co., Ltd.
14945	Svaj?nas �emaitis
14946	Svantech Studios
14947	Svarog Studios
14948	SVC Games
14949	Sven Co-op Team
14950	Sven Kohn
14951	Sven M�hring
14952	SVGames
14953	SVP
14954	Svution
14955	Svyatoslav Pilipenko
14956	Swag Soft Holdings Pte Ltd
14957	Swagabyte Games
14958	swanee734
14959	Swarog Games
14960	SweepBros
14961	Sweet Bandits Studios
14962	Sweet Dog Studios
14963	Sweet Roll Studio LLC.
14964	Sweet Slush Games
14965	Sweet Studio Labs
14966	SweetApple
14967	SweetChiel
14968	Swift Limit Games
14969	Swimming Scorpions
14970	Swinfjord-Games
14971	Swing Swing Submarine
14972	Switchblade Monkeys Entertainment
14973	Switchpilot
14974	Swizzle llc
14975	Swordtales
14976	SWUMP
14977	Syberstudio
14978	SyKoHPaTh
14979	SYLPH
14980	Sylphe Labs
14981	Sylvain Harlaut
14982	Sylvain Seccia
14983	Sylvain Tegroeg
14984	Sylvan Studios LLC
14985	Sylvestrina
14986	Symmetric Games
14987	Symmetrical
14988	Symptomatic Productions
14989	Synamon Inc.
14990	Synapse Games
14991	Synaptic Insight Technology Systems
14992	Synaptic Response
14993	SynapticSwitch, LLC
14994	SynaptixGames, LLC
14995	Synersteel Studio, LLC
14996	Synetic
14997	Synnergy Circle Games
14998	Synodic Arc
14999	Synset
15000	Synter Games
15001	Synty Studios
15002	Syrena Interactive
15003	Syrin Studios
15004	Sysdia Games
15005	System 3
15006	System Era Softworks
15007	System Erasure
15008	System Prisma
15009	Systemic Games
15010	SystemSoft Alpha Cooperation
15011	SystemSoft Alpha Corporation
15012	Systence Games
15013	SYUPRO-DX
15014	syuuyuusya
15015	SZEINER
15016	Szocs Robert
15017	S�lfar Studios
15018	S�rb
15019	S�ren Trautner Madsen
15020	T Allen Studios
15021	T-Bull S.A.
15022	T-Rex Games
15023	T-Rexcellent Studios
15024	T.D
15025	T.F. Wright
15026	T3 Entertainment
15027	T34 Studio
15028	T3Entertainment
15029	T4 Interactive
15030	T_T Games
15031	Taba Games
15032	Tabc3dd
15033	Table 9 Studio, LLC
15034	Table Flip Games
15035	Tabletopia Inc.
15036	TABOT, inc.
15037	tac1402
15038	Tachi
15039	Tachyon Factory
15040	Tachyon Inc.,
15041	Taco Truck Games
15042	TACS Games
15043	Tactic Studios Inc.
15044	Tactical AR
15045	Tactichaos
15046	TAD Productions AB
15047	Tadej Fius
15048	taecg
15049	Taggrin
15050	Tagunda LLC
15051	Tailwind Games
15052	Tainted Games
15053	Taito
15054	TAITO CORP.
15055	Taka
15056	TAKAGISM Inc.
15057	Takahito Ito, Cesar Hidalgo, et al.
15058	takayakata
15059	Take Top
15060	takk
15061	Taktyl Studios
15062	Talawa Games
15063	Tale of Tales
15064	Tale Studios
15065	Talecore Studios
15066	Talentplace
15067	TALEROCK
15068	Talespin
15069	TALESSHOP
15070	TALESSHOP Co., Ltd.
15071	TaleWorlds Entertainment
15072	Tall Guy Productions
15073	Tall James Games
15074	Tall Story Studios
15075	Tall Studios
15076	Tall Tail Studios
15077	Tallbeard Studios LLC
15078	Talpel Games
15079	Tama Global
15080	Tamalaki
15081	Tamamo Studio
15082	Tamasenco
15083	tamationgames
15084	Tamaya Kagiya
15085	Tamer G�lgesiz
15086	Tammeka Games
15087	Tamsoft
15088	Tangled Mess Games
15089	Tango Gameworks
15090	Tangrin Entertainment
15091	Tanki Online Ltd.
15092	Tanner Upthegrove
15093	Tanny Tran
15094	TANTANMEN
15095	Tantawowa
15096	Tantrum Lab
15097	Tantum Games
15098	Tanya Short
15099	Taotie Industries
15100	Tap It Games
15101	Tap To Win
15102	TapBlaze
15103	Tapinator
15104	Tapio Holopainen
15105	Taploft Sp. z o.o.
15106	Tapteek
15107	Taranasus Studio
15108	TarasB
15109	Tarboosh Games
15110	TarbuttonStudio
15111	Targem Games
15112	Targhen Games
15113	Targon Studios
15114	Tarkin Studios
15115	TARO
15116	Tarsier Studios
15117	TAS Systems
15118	TAS Systems Corp
15119	Tasharen Entertainment Inc.
15120	Taste Games
15121	Tastee Beverage Studios, LLC
15122	Tasty Delicious Games
15123	Tasty Poison
15124	Tasty Stewdios LLC
15125	Tatamibeya ???
15126	Tate Multimedia
15127	TatriX
15128	Tatuzova Tatiana
15129	Tatyana Murzina
15130	Tavern Games
15131	Tavius Woods (art)
15132	Tavo
15133	TawStudio Entertainment
15134	TaxSoft
15135	Tayanna Studios
15136	Tayfun Tuna
15137	Tayfun Zeytun
15138	Taylor Marsh
15139	Taylor Stapleton
15140	Tazigen Clock
15141	TB Games
15142	TBA Games
15143	TBD
15144	TBDTS Games
15145	Tchagata Games
15146	TCHOW
15147	TCR
15148	TDZ Games
15149	Tea & Cake Games
15150	Tea Clipper Games Ltd
15151	Tea-Powered Games
15152	Teal Fire
15153	TealDev
15154	TealRocks Studio
15155	Team & Target Game Studios
15156	Team 17
15157	Team 17 Digital Ltd
15158	Team 21 Studio
15159	Team 33
15160	Team 4U
15161	Team 6
15162	Team 6 Studios
15163	Team 7 Lives
15164	Team A.R.G.
15165	Team Above
15166	Team Amorous
15167	Team Andres
15168	Team Arborium
15169	Team B Laboratory
15170	Team B.R.O.S.
15171	team BitClub
15172	Team Blub Blub
15173	Team Bondi
15174	Team Bravo Limited
15175	Team Cat 'n Mice
15176	Team Cats & Bears
15177	Team Cherry
15178	Team Chesster
15179	Team Clockworks
15180	Team Colorblind
15181	Team CPRC
15182	Team D-13
15183	Team D.T.R.
15184	Team Dogpit
15185	Team DOTS
15186	Team DYO
15187	Team Eleven
15188	Team Entropy
15189	Team ERROR
15190	Team Eyepatch
15191	Team Firestorm
15192	Team Flow
15193	Team Fork
15194	Team Fractal Alligator
15195	Team Frizz
15196	Team Fugl
15197	Team Full Sail
15198	Team Fusion Simulations
15199	Team Future LLC
15200	Team Gizmoid
15201	Team Gotham
15202	Team GR
15203	Team Grappling Hook
15204	Team Grybanser Fox
15205	Team Guaz�
15206	Team HalfBeard
15207	TEAM HORAY
15208	Team in Time
15209	Team Indev
15210	Team Isolation
15211	Team Jolly Roger
15212	Team Junkfish
15213	Team Klaw
15214	Team Kryll
15215	Team KwaKwa
15216	Team Ladybug
15217	Team Lambda
15218	Team Major League Gladiators
15219	Team Mariupolis
15220	Team Monad
15221	Team Monkey
15222	Team Murder
15223	Team M�ns
15224	Team Navigator
15225	Team Neetbytes
15226	Team Nekojishi
15227	Team Neon Snakes
15228	Team NINJA
15229	Team Ninja Thumbs
15230	Team Nomad
15231	Team OctoPoodle
15232	Team of Light Media LLC
15233	team ok LLC
15234	Team Overbloom
15235	Team Pea
15236	Team Polykroma
15237	Team Poodle
15238	Team Psykskallar
15239	Team Replay
15240	Team Reptile
15241	Team Reset
15242	Team Robot Black Hat
15243	Team RUN!
15244	Team Salvato
15245	Team Seven
15246	Team Shifty
15247	Team Shuriken
15248	Team Spicy
15249	Team Spieluhr
15250	Team Summer Nightmare
15251	Team Syukino
15252	Team Taju
15253	TEAM TANDS PLUS
15254	Team TatoTaco
15255	Team Toaster
15256	Team Tori, LLC
15257	Team Train Frontier
15258	Team Tripleslash
15259	Team Wizard Prison
15260	Team Wood Block
15261	Team Zimno
15262	Team-Jungle
15263	Team.WM
15264	TEAM101
15265	Team17 Digital Ltd
15266	Team17 Software Ltd. 
15267	Team2Bit
15268	Team6 game studios
15269	Team8 Studio
15270	TEAM_ETS
15271	teamCOIL
15272	TeamCrew
15273	Teamkerberos
15274	TeamKRAMA
15275	TeamNova
15276	TeamNPC
15277	Teamomega
15278	TeamStormVR
15279	teamsupport
15280	TeamTO Games
15281	TeamTOCH
15282	TeamTop Games
15283	TeamTrap
15284	TeamWaterFly
15285	Teatime Research Ltd.
15286	Teawork Dev
15287	Tech Warrior-Dylan Dugan
15288	TechBridge Interactive
15289	TECHHOME
15290	Techland
15291	Technetium Games
15292	Technical Entertainment
15293	Technically Competent
15294	Technicat LLC
15295	TechnoBrake
15296	Technocrat Games
15297	Technomancy Studios
15298	Techone Game Studio
15299	TechoneGame
15300	Techway
15301	TECOPARK
15302	Tecsi Aron
15303	Tectonic VR
15304	teedoubleuGAMES
15305	TeeKoo Games Ltd
15306	Teemo Soft
15307	TeePee Studios
15308	TeeRax
15309	Teeworlds Team
15310	Tehawar
15311	TEHO Games
15312	Teknopants
15313	Teku Studios
15314	Telehorse
15315	Telepaths Tree
15316	Teleporter Realities, Inc.
15317	Telestic Studios
15318	Teletower Studios
15319	Televisor
15320	Telltale Games
15321	Tellurion Mobile
15322	Telophase Studios, LLC
15323	Tempera Games
15324	Temple Gates Games
15325	TempleTiger
15326	Tempo Wizard
15327	Ten Percent Red
15328	TEN TIULENYA team
15329	TEN10 Games
15330	tenacious718
15331	Tencent Games
15332	Tenco
15333	Tender Claws
15334	Tendershoot
15335	Tendogames
15336	Tendril Studio
15337	tengenstudio
15338	Tennen-sozai
15339	TensionSplice
15340	tensixfour Creative
15341	Tentacle Games
15342	Tenwall Creatives, Inc.
15343	Teotl Studios
15344	Tephra Company
15345	tequibo
15346	Tequila Works
15347	Tequila Works, S.L.
15348	Tequilabyte Studio
15349	Terahard Ltd
15350	terakorp
15351	Terapoly
15352	TERARIN GAMES
15353	TERC
15354	Terminal Press
15355	Terminal Reality
15356	Termite Farm
15357	TernGame
15358	TERNOX
15359	Tero Lunkka
15360	Terra Nova Development
15361	Terri Vellmann
15362	Terrible Posture Games
15363	Terrible Toybox
15364	Terrifying Jellyfish
15365	Terry Cavanagh
15366	Terry Kaleas
15367	Tesseract Interactive
15368	Tesseract Software
15369	Test3 Projects
15370	TestTubeGames
15371	Tetabester
15372	TetedeBUG
15373	Tethys Interactive LLC
15374	Tetravoxel Limited
15375	Teveru
15376	Texel Raptor
15377	Teyon
15378	TGA Company LLC
15379	TGI Game Studio
15380	Thaddeaus Campbell
15381	Thalasse Games
15382	ThankCreate Studio
15383	ThankGame.com
15384	That One Game Studio
15385	That Table Games
15386	Thatcher Productions
15387	ThatGame Pty Ltd
15388	thatgamecompany
15389	ThatGuyGilby
15390	ThatWhichIs Media
15391	The 3DO Company
15392	The Abbot's Book, LLC
15393	The Airship Abstraction
15394	The Alpha Company
15395	The Archotek Project Team
15396	The Artistocrats
15397	The Assembly Line
15398	The Astronauts
15399	The Awesome Game Studio
15400	The Balance Inc
15401	The Bane Of Asphodel Team
15402	The Barberians Game Studio
15403	The Battle for Wesnoth Project
15404	The Bearded Ladies
15405	The Behemoth
15406	The Binary Mill
15407	The Bitfather
15408	The Bitmap Brothers
15409	The Black Jester
15410	The Body VR LLC
15411	The Bratans
15412	THE BROTHERHOOD
15413	The Burning Red
15414	The Burning Red Design
15415	The Cable Center
15416	The Chinese Room
15417	The Collective
15418	The Commander
15419	The Conjurer's Tower
15420	The Creative Assembly
15421	The Crimson Nights Team
15422	The Crow Studios
15423	The Cursed Revolver
15424	The Dangerous Kitchen
15425	The Dashing Crate
15426	The Deep End Games
15427	The Department of Silly Stuff
